language,instance_id,eval_log_present,resolved,turns,resolved_turns,log_blob_sha,trajectory_blob_sha
java,humanevalfix-java-136,True,True,9,9,bd686a010fe9ba1ecb916bdc9999061a83273ef9,22ba71289b510a823139fe253e8c4d0a43543991
java,humanevalfix-java-137,True,True,5,5,a1f514d06e8d2524ab24d79b8f9feffcb5f8cd17,d8a87c470cd8c6d5fa06133119efa98b0231b138
java,humanevalfix-java-138,True,True,5,5,9fe85059b72758bcaa0a8fe3415c8930e781f7bd,380782b21c16a7cff0cffa594462b47108690a29
java,humanevalfix-java-139,True,True,8,8,30b773fadd14a3ee5b2f1d253a10e045f9cc9512,234b124c9f3394e3d5673a3a91d3d326507cf1c7
java,humanevalfix-java-14,True,True,6,6,1a485ed4fd5c65ddd1339c8860305357ce3c7150,ccb1491bfd8b2df4da56e50791b32c92e0df660c
java,humanevalfix-java-140,True,True,15,15,fa45dcb1d7678b22c9749dc94bdc488a7c2ababe,fb8bbe859525779918c053f36c68f4f27313b6fc
java,humanevalfix-java-141,True,True,11,11,e7c19edf5012daf668cfd65a6878f33add9255d5,028281071de83bdd3698ee5876cf06b96dc68444
java,humanevalfix-java-142,True,True,6,6,03873a8c63ba50c6b235e76bdae52ef88c0f2449,30db646209231817b85c40a38b126414b4f23220
java,humanevalfix-java-143,True,True,9,9,15132ff4de2da7f4af88bae5b41d64ae44f5c341,2bb3c6cec5033a4d0c0f03ce5699e91a944862bd
java,humanevalfix-java-144,True,True,6,6,678fb68d13048a1957a58aff6accbbcc66f786fe,6c577f8d9a8e0ebfc8f094b0dd6213a8dd2c63de
java,humanevalfix-java-145,True,False,25,,e0531c66ec92b55962545f5a15efe709b5882944,7b98a815947591a9a697216cbf9cbe89e90d8d53
java,humanevalfix-java-146,True,False,17,,7d35986c740978291d35333fd07d33f21b8f6246,c2e0b0be7ebeebdf3b52060487bca08b3f3ced71
java,humanevalfix-java-147,True,True,5,5,0b0f36bd1b92763a702af3b0bfa47bcf1fad953c,268c97838b8006d7cd57828351294e233337eae9
java,humanevalfix-java-148,True,True,6,6,82d95c6f18117590db9121ac00b7cc4a7efd61d9,d9ddb9853274398f3e57473155016be52c7de83b
java,humanevalfix-java-149,True,True,8,8,d68e97b75481cb86a924845dc5146c1156b4ca69,f0df968a3822f1db4c6bef7fba45dc35aebfe31d
java,humanevalfix-java-15,True,True,6,6,6e53a5f6e20b02684acc9bd2f2089017f2a1ee30,a961a0cac52d80cdf89ed9704dc6d9fe83cbf7d1
java,humanevalfix-java-150,True,True,5,5,2b225945cc9e5ed884b1cd914d2bf141e5c46180,5815f042d28dbee486ce989fb47de908a4a41b8c
java,humanevalfix-java-151,True,False,6,,8b5f8e695c4152663d4732e94e82a20b84a86a06,a388e75a1a89c4ef81837bc4aefd2f6c3a00af58
java,humanevalfix-java-152,True,True,6,6,fd14aaf208c49ae23078f07bf556055ed4853322,ed178fc54161fadb6b745faf4822f45e95b16458
java,humanevalfix-java-153,True,True,6,6,e4cd31e0af144b564cd3c10062eb0f5be64ae622,c992bc05a800d5cb824a015435e8382650559012
java,humanevalfix-java-154,True,True,15,15,d5ab1b68885e8ba4c82fe1d22d146d6bb6a5a0ca,e86f517d9696189b291822122aa20654dc279b50
java,humanevalfix-java-155,True,True,6,6,afd5c70d69eb12859603ae44db9758d6652a724b,5541bdced32d5db077fe56d5cfdef31bb09db3c0
java,humanevalfix-java-156,True,False,25,,8b6fd46bef6797aaf0b0034f6806275366d2f390,02ec0ea9eb7ca496f49a92ea81dfec3be9a7a907
java,humanevalfix-java-157,True,True,6,6,2a363efcb163d80403730d2f9a4de9ca77ee15e8,21efadb3e87c192defa06e9807e10f0fa7212551
java,humanevalfix-java-158,True,True,16,16,db8fcb421aa3141435e1acf59de1b75c50569dbf,5cfa5b4b43e9c160c6f0c0ccacbf1a72f27a0194
java,humanevalfix-java-159,True,True,16,16,1a4865a411ee9c4700134cb169e4c4e03d6291af,ccea7ed772079d028c0880782392cdea080ceac9
java,humanevalfix-java-16,True,True,6,6,269f66019baab206ae390c6fc2013b3c8318d304,cae3106dbb43943ee941f4b38130b1a371dec2cf
java,humanevalfix-java-160,True,False,11,,be010e458a6cf66daf65edbaae17536bc39f79f7,50842a484ae6687c74bb34f5224e7598b840ae17
java,humanevalfix-java-161,True,True,7,7,788ccc3608ef6acb1c42b000e17439a13ffc1e9f,a1f5d5616900b59617e5e89fff867ebff76a6954
java,humanevalfix-java-162,True,True,7,7,5e9a493236eb8ed899681a677ddf3f8dbfd5ca0a,834631eb8977775502e87eb647b31552a28b19b1
java,humanevalfix-java-163,True,False,10,,9c5558a12b967e1271dcb3c8a41fda7e9655966d,d9b72c7c8ae4af7d863ef6e192a471e5a473783b
java,humanevalfix-java-17,True,True,6,6,05cb2baefe429a7f25c38abc210df76f86e46e30,98c07c65197d2a1e0b1440a3ff6b522a52dab9f6
java,humanevalfix-java-18,True,True,5,5,b611df953fdf0b93b6dbb5b96cdbc0fa776a9a92,1af7a06585447f5f5af76198458b22967d737fc5
java,humanevalfix-java-19,True,True,9,9,67575f99c87d68fed2abbe116f45fd5ea7127650,b31a72fc2c0457ec3f7619d97cd4dc3fe5c96790
java,humanevalfix-java-2,True,True,6,6,fae1d38d88adc8a424d17b9d2ce68b8d06faf55d,f0a338ec091eee42a8951642d85040f11b792d3c
java,humanevalfix-java-20,True,True,6,6,bcbe5479a01294f187e60e2f2534b5a8fc64cd14,332b48df51c12e38ce32d7f3df548c209bf04a89
java,humanevalfix-java-21,True,True,6,6,bb50d5805ae3a8521ce5038367fc79638c49f0a0,6f151f53091f852146b32f8cb5ed2e3a17fa8c16
java,humanevalfix-java-22,True,True,5,5,21dbc1667ab9df482b80663a2cfac04b2961966b,98dd5425188514eff40207e7a124733976ea5a93
java,humanevalfix-java-23,True,True,6,6,6360add5a4b17c857d25dfcc2c98d8c1bbf9fec7,17f00a83d6b4a9c6bdaf02cece3fd90bbc22945d
java,humanevalfix-java-24,True,True,5,5,d3a1baa4c76abbc213f13b92f9d216bd28a7e10b,d5b361fa933960b93352ffcbb613a85497316647
java,humanevalfix-java-25,True,True,6,6,886c3ed3195d5adbb5f582a36b11799a8ff85657,1871fffd7648c80bd8dd60085b93248a99d2dc81
java,humanevalfix-java-26,True,True,6,6,5dd93bcacc3f9dedebb6bd16998b9cd5b320722c,2bb7f6cba5c8a39080ffb7af3eaafee6010a404f
java,humanevalfix-java-27,True,True,5,5,ccddf20e40026efe38adb998399035a6958eeec2,f709d8d0f1a21b7616be5922297a0f881d26becb
java,humanevalfix-java-28,True,True,5,5,fd2f89e3e4c0ad03e22584cb9f09084457fa6b3b,88c201a895a9b3c0e2b6ec9f85f929cf4eb2c3e3
java,humanevalfix-java-29,True,True,6,6,806ffef7eb20f71bcc309b3ed8ec7bc45ee5f756,fab22ffc57b30df02e2355f286dee8033f059047
java,humanevalfix-java-3,True,True,6,6,1fdf7b8a5e8339773e317e01b90745297baa8392,d1827c102388c41bb4c526ae79ed2b807ff1d10a
java,humanevalfix-java-30,True,True,5,5,a5ce89cc1864583c7f49e801360331665cb42459,2a7312b883e45504aba4fd15d49974a6a021bb69
java,humanevalfix-java-31,True,True,6,6,e2ea0868cbc887aed522ecdf62772bc567e88f3a,d8c3b237b814d304411e1f3d508a93f3eb2e6214
java,humanevalfix-java-32,True,True,6,6,a51ae913e952a5b59b16d506acb1e84c2acdc681,18503a41aedb1cce255dde9eae3c2c1ad76454c3
java,humanevalfix-java-33,True,True,12,12,90680ad8fd6b31af7b675743584522eb8f3b37f7,26e0c08c3e6937e848d2e4d4b864daa80646ef62
java,humanevalfix-java-34,True,True,13,13,11d332f2f5327c6c05fb12a0a6daf5165c3b158e,a61dc179c66456e5047606bf8b819e9f21c9dcd1
java,humanevalfix-java-35,True,True,6,6,06efdfb02394b1a738daa1a17546a22a8ca2f859,531d1f8c1fb561546b97bbd0dd85cc2b18a0f8cf
java,humanevalfix-java-36,True,True,6,6,ba2d772ce920ebe3ed350937ff5ac6eaa3a91165,ab96a35eebf89279af967b5d32b0646acdef41d6
java,humanevalfix-java-37,True,True,6,6,8f43ced164bb2d612f9f59030117526127fa967d,b41ff532f0ab539c45365ca39b0cf5937fa88465
java,humanevalfix-java-38,True,True,15,15,8994f572c3115f6d1007f882e839723a9dfc41d2,50245d4312e46eec938361a5e218f602e085bda3
java,humanevalfix-java-39,True,True,6,6,cc0cc580aceb078e84c794811720cf2eaca123e1,6ba6dfdbd5e9cca0308b63399987c2fae40dadd6
java,humanevalfix-java-4,True,False,6,,e77ee2b872e3169659df45c3ac8215ba21186c08,473f8f0918dee5bd7a904bd1f4a0a1cc56a10d41
java,humanevalfix-java-40,True,True,6,6,0af85cf5544ce5dd13cf38c239dd9075a8d7782a,423a2259f78e7b118d386388eb0153ce849b093b
java,humanevalfix-java-41,True,True,4,4,3a488b2fe796c4e0b53d42c94bdcefa5f6bf7ac1,0338364970d71089c27147d7bc865a33c21f5410
java,humanevalfix-java-42,True,True,6,6,0e7484bcb36b154c75b3f879f3dad4398a51caab,c076b00c445892a6d42f8f480faafdaf869368e0
java,humanevalfix-java-43,True,True,6,6,01330551ecad52159c3b22979ff93dddd4f34f56,b2b71ffbd8c1523607f00f81f9822c2753dac018
java,humanevalfix-java-44,True,True,6,6,70c3ccb5089c8abadc92603ddb0bf10c5d872377,5f63eb445e4b90b049a6a9b33141dda98a01b2f5
java,humanevalfix-java-45,True,True,5,5,f076084fe7ffa2533e2b65b414d00b311d2c92de,a542eb1624ad46cbfa88960274797aebf9d343fe
java,humanevalfix-java-46,True,True,6,6,f9edc758050b97ad0ab3b60c8ad072a2b1c2902c,1a01c9ae7e180c1a11c0291bdc1a975854eb3b1f
java,humanevalfix-java-47,True,True,6,6,d83cd1037f7ac2c219969969b12521bca786be78,f7034a75cf3e279c204f86a17e2157521ec56825
java,humanevalfix-java-48,True,True,6,6,ae7c26832f08366d2dcfeae1508035eb1a24da1d,7206e0db9b168d5b28d50cc77f2f258c164d864b
java,humanevalfix-java-49,True,True,5,5,fe590333f707224df413a11b3c79eb680610c0fc,5f0c155ecaa330bc5e2afc7412b41c2e51582c2f
java,humanevalfix-java-5,True,True,6,6,b265db77e7e70e812a1560e66d17b749fbc14199,288d195562d5a5dbc6ea5860ca5f239f89cab458
java,humanevalfix-java-50,True,True,19,19,0ed068240343b6823ccbd4a6fe9d553e067141fe,d610aec37cc2d80f0436ef7b9a8c2ca926d736da
java,humanevalfix-java-51,True,True,6,6,72f546268aae43844f98f283978696fe39de3091,f9527547abad5d034cb4309b9d39cd2cc6b45295
java,humanevalfix-java-52,True,True,5,5,a4775fb574fa339b9d0f408e38d6ec09ca40589f,3d531614764723c46895cf90c00ae5f066241ca4
java,humanevalfix-java-53,True,True,5,5,ca43afa8db4a7fcddfa366a9725e4aa34bfe0d2a,6905824e24834105ed21896e231f6187af70efd2
java,humanevalfix-java-54,True,True,6,6,46a020c02d19b6847c1d43968476c15bb45b1b47,32c386f190e12af234e9a78b1ba4aa495d5a8140
java,humanevalfix-java-55,True,True,9,9,97e3ea710b6f92efa93aede2a9dfd168f68f88b6,4e7182b5bde48ecdf6e6b8f5d83b59bf70ffab0b
java,humanevalfix-java-56,True,True,10,10,a495458183d91b0d07019d2917a61b3465943dbc,3bef91fd0955a4823957f958db6702eb510cb59d
java,humanevalfix-java-57,True,True,5,5,dd703611a6eaf0924331b3a5277525ab51f0318b,268c2806a823438b4c7e33054529a31ce426d80a
java,humanevalfix-java-58,True,True,6,6,8e281785dd2cdb501a3ac9102f0df1ca38a86bb8,ebf140df4164a50c93e1af7c6d7c2f14e35bd13a
java,humanevalfix-java-59,True,True,6,6,441b52eb2770128fe9803d7b9530e18a5ce52864,dfc0a1fd36b1cae9bf8be443e7b1430719d5da50
java,humanevalfix-java-6,True,True,6,6,c8ea8f69dfd54ca4ccd87c4e43867bd61e3064d9,d8a9f3d96425509c07128262366eb60a653c046d
java,humanevalfix-java-60,True,True,5,5,7c80ff71ad523fc57f3717b454d41efdb2d51ccc,08549e71c0e9917be8e61e7117f076cf19632c4a
java,humanevalfix-java-61,True,True,6,6,df71fe4df45fee5538e953f5152a53e41580b35d,8a117e751b38a2ba7cffcab9bbbea002df8f70a2
java,humanevalfix-java-62,True,True,12,12,2049d27f91bd0e9ab53b6a4dbeefb7e268566810,a8b4a5063b1ba3570f41c949e50524e64bdf637f
java,humanevalfix-java-63,True,True,7,7,409a9d9be78dc1478f89916d70dd0cb6022d422a,936a56c2620d23484f0eedc2668c0bb249f4065a
java,humanevalfix-java-64,True,True,11,11,1c783e3ac9792e664c825f92cb22fb0651d928e0,7ef4204bf16f45f8b4c3b90e9f9a3ab608e16810
java,humanevalfix-java-65,True,True,6,6,4afeffb98c4e52dfa30c6eb99a41b0852859cc7f,366855222529ca1cd75d79747869317bc97a7f3d
java,humanevalfix-java-66,True,True,5,5,045a380f741b5a9fd589615d09ea2206fa418169,4e90e6d01334877190805ba5cd547def8501e2c8
java,humanevalfix-java-67,True,True,6,6,fb4f06e0003f40fcce1a0f1ffb85d5a6ff46846c,5a9b8944371c6da6af9b161928c9221677a2fae7
java,humanevalfix-java-68,True,True,6,6,54c3e6377cfe6e9a5c84639aa82134e782499d9e,2eba30f37ee940a3df1ce6c22c56a7bf93eb7a1e
java,humanevalfix-java-69,True,True,8,8,2d625e920f25843c5cfbb1f8a9a7d0051b8733ed,42ddabf0533b588a54942d288737519aa85aef95
java,humanevalfix-java-7,True,True,6,6,1bf0c9f764dfbf79cea2aaf11d4f8e4936b7f9f4,6fcf4ffebbf7b83d6e76a427e7539161ae365427
java,humanevalfix-java-70,True,True,8,8,55e75feec4ee5d620aee27f1880c02f2af4a18a3,e6a7119d25a0b4c642fdf66bbe344fc221fa88de
java,humanevalfix-java-71,True,True,6,6,36241f964e2cbce058df74787daa6a63b5bf9739,2985b2e9738f0b3acf042c2b7ee4c1ec9fb5c02a
java,humanevalfix-java-72,True,True,6,6,210ecbaaa8f1b91a64fe8506de3fb2dd9390ca95,c826bd01927e851322ef5e1a6ba1c780995a6068
java,humanevalfix-java-73,True,True,6,6,60f6e0987a8591b709a8c057e885b837534a894a,957a55a3eb8920ebe8d94e4fe0d7a5d876ec2a07
java,humanevalfix-java-74,True,True,7,7,c7ac8480d341967a4e56a98c276ac8d4b2fb0fbd,2305124dfec19b4cff07e8af3e1a9aa832e414a5
java,humanevalfix-java-75,True,True,25,25,42ddf84d25c485481cb57293556bb306d47bae81,d6f89da4107465f265f96e2644cb3db182c44877
java,humanevalfix-java-76,True,True,5,5,58dff0445ab1ed31fb61102e31a88abd0040b86c,dff7f88471256dfd1d5145330b8e584df89146a7
java,humanevalfix-java-77,True,True,6,6,9ad2d9ef9eb95a463cb7a96e76accdbf41d4b528,b9af133168ea6889c817c35f33e9f581f57966a5
java,humanevalfix-java-78,True,True,6,6,fdc8f850cc15d687fdae00e27491795fb176ccc9,b4478bbd29ac8a672968ec2313c482f8d4964d49
java,humanevalfix-java-79,True,True,6,6,4eeecf3ecff0182fe914de039de7b324aac2e51d,a45ec015d0c85922047a0edcec409fc3362a5abc
java,humanevalfix-java-8,True,False,6,,24d520c9835f31353b18069ce5dd420b95dcb113,e7687d2ded161df8f21f09dbfb687bcd5eb64a93
java,humanevalfix-java-80,True,True,6,6,159dd9b80b573e1c4cdaa3eb0b20e81c189fe1cb,7c6f28110165604182e25ff3bcc416a5bdc03bfe
java,humanevalfix-java-81,True,True,6,6,c0d03b30c9c77345fb742130571e00db905bcf9c,9f1b7a4818b8455ac2301cfca6e3a265777d995c
java,humanevalfix-java-82,True,True,11,11,d0d033a04a07160353b2c02260d813545d454e35,fc92dfcd78eb2d5584bfb23fabbae6ac2327446e
java,humanevalfix-java-83,True,False,20,,ba7cf861e9f6a5c437151b4cb590bb7a1646dda1,36215746918463171ca33eff9906f31c10bb0664
java,humanevalfix-java-84,True,True,17,17,dcc3ebcbd6bba25b43a986ae8932e3171b8ff5a5,47a4989da4bf24bed9b87188343ce7a79aa674a9
java,humanevalfix-java-85,True,True,6,6,ee315828ef26fde576de3201e21a53c9df9269f4,f1b1f8a6cb3284f380fd269158b6f0023e017895
java,humanevalfix-java-86,True,True,6,6,e7fd078a0115dff54e3c0ec23f52a763e2670bd9,2bdb9d030b9312cab347064224043279aca20018
java,humanevalfix-java-87,True,False,24,,b2647a2d1ae5e73f94b8a1b8077af91711bea6b9,48a93ba56f81c47efe2ec97abcb0d6b6fc7343e5
java,humanevalfix-java-88,True,True,10,10,9b72d4290f3e459347c1722f9f2679613bbefa4e,c239a82066ebf9673d05f95f1adcebbbe236f18b
java,humanevalfix-java-89,True,True,6,6,6f0a6c1512af7d518ac5e9fe9674855971a455c0,9963168fc51f1e387bc2357918c610597243a5d2
java,humanevalfix-java-9,True,True,10,10,dca3f2ac2311e8837f723119ad01461fdf42b4c3,453686f525fc7d89b017770bc470e244ed34ba5d
java,humanevalfix-java-90,True,True,6,6,bea6d0d523d184ad3cae68146dfe8f986ce078d6,101502604c994505e7ac361fe9e4496c29605bf7
java,humanevalfix-java-91,True,False,7,,c4cb18d43ea12e4f9739e1a5221b7f1ad8ab6aa8,4facd1d8ebd2025c3b40ae702f899cc1d58fdef3
java,humanevalfix-java-92,True,True,6,6,d0e010f2d5af9a8b9ca64d1ab249484f971acd55,7a1b4bda00a8408caf9110e69bcf280d2305c0ea
java,humanevalfix-java-93,True,True,19,19,1499d1230808bc211ebb92c4612be774820f0ed7,d319f3639d9387b7ebf8d3394aa24f1d13e67a8c
java,humanevalfix-java-94,True,True,9,9,2997c64309d247eb205517ba4043df32e1780e11,fda3677757e31fe84b16563e328e31e4f5e00a70
java,humanevalfix-java-95,True,False,24,,a55d49db215e36d57e130f7bf6bbc5b9af84d0ec,a08954bd77fe2e627d859dc9af60cefdfe93c034
java,humanevalfix-java-96,True,True,6,6,8b953b213b2d023f8915a42d868d44eb92d40883,e4a68f9cf8f516ab37ae4ab078e8702803d07ff8
java,humanevalfix-java-97,True,True,5,5,0bb94772e6305e936ef1d8e9a7a9958b50d1a125,0ef3f090db40d9cbed4cfdbb9569069b439f93ac
java,humanevalfix-java-98,True,True,6,6,848fb8076f8aeaef4e1bce1a6ec4e78a856bc6a4,5e1245019051ecddd965a36572fc532948187b7b
java,humanevalfix-java-99,True,True,10,10,c74413ca8cc4ab0e255f1e625e6d1b648ef45cfd,f7e6caa807b04e0e5f8434f566b10debf9664c4f
